x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1087905,124,10,44,254,1,1,2,2,1,3,2,2,5,17,6,11,5,4,8,4,2,2,5,1,1,1,4,5,8,6,0,1,1,3,5,0,1,1,3,0.2509,108400,81197,38500,10000,1,1,1,0,1,0,0,0,0,0,0,0.4968,0.0564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,3,1,1,2,27203,17390,38500,81197,124,10,55.5,0,0,,0,1,1,1,1,1,1,4,1,0,1,0,20,20,20,890556,0.9679,1,1,1,1,15589,22,22,22,0.6631,1,1,1,0.327,933348,0,,0,0,0,933348,0,933348,1,1,1,1,0,1,22,22,22,15589,906145,0.6631,0,,15589,0.6631,1,1,1,0,,0,,754
937411,83,21,52,214,1,0,0,1,0,2,5,4,8,20,2,18,7,2,14,1,3,1,2,1,1,1,1,1,5,1,0,0,0,0,1,0,0,0,0,0.8909,90000,9816,80000,124,0,0,1,0,0,0,0,0,0,1,0,0.9762,0.2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2082,2082,12700,7918,83,83,83,0,0,,0,1,1,1,1,0,1,4,1,0,1,0,21,21,21,78102,0.9762,1,1,1,0,0,,,,,0,0,1,0.2207,80184,0,,0,0,0,80184,0,80184,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,1,0,1,0,,774
1256960,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,14,0,0,0,0,6,14,1,0,0,0,0,0,1,10,0,12685,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,488
1160617,,,,101,1,0,0,1,0,5,2,6,0,14,0,14,3,0,12,0,2,0,2,0,0,1,0,0,4,5,0,0,0,0,3,0,0,0,0,,0,0,2500,0,1,0,0,0,1,0,1,0,0,0,0,,,6,0,1,1,2,6,6,0,0,0,0,0,0,0,0,0,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,8,0,0,3,8,8,2,0,0,1,2,2,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1848,936,2500,0,,,,7,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.296,4760,4760,0.3429,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,0,0,1,0,,0,,619
1249585,125,117,121,125,1,0,0,0,0,1,1,0,2,4,2,2,2,1,4,2,2,1,0,0,0,1,0,0,3,5,1,1,1,2,5,1,1,1,2,0,2250,2250,1250,300,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,2,3,4,6,14,0,0,0,0,0,0,0,7,0,12423,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,490,330,1250,2250,125,117,121,2,0,,0,1,0,0,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1808,490,490,1.0652,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,485
1498089,14,14,14,14,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0.0264,1250,1217,1250,1250,1,0,0,0,0,0,0,0,0,0,0,0.0264,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,33,33,1250,1217,14,14,14,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0264,33,0,,0,0,0,33,0,33,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,726
1230118,,,,114,0,0,0,0,0,0,1,4,3,8,0,8,4,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,1,1,3,0,0,1,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,8,0,0,2,2,5,8,0,0,0,0,0,0,0,4,0,6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,0,0,,0,,0,,0,0,0,0,,0,,526
356224,55,1,23,157,0,4,27,45,23,18,7,1,3,124,21,103,7,5,112,19,4,3,11,0,1,1,0,10,41,163,0,5,9,62,29,0,1,2,11,0.3944,133750,80987,40150,200,10,1,0,0,1,2,2,4,0,0,0,0.7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,0,0,0,5,14,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473,0.9473,14,13,10,7,4,4,2,4,26,52296,11661,40150,72037,55,1,24.1052,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,12887,7,7,7,0.7776,1,1,1,0.1248,71233,0,,0,0,0,65650,0,65650,1,1,1,1,0,2,7,7,7,12887,12887,0.7776,0,,12887,0.7776,1,1,1,0,,0,,559
1508065,176,1,60,192,0,1,2,0,5,0,3,2,11,23,9,14,10,5,10,7,3,3,5,1,1,1,4,2,9,15,0,1,5,8,11,0,0,3,6,0.7284,54700,14855,60000,300,2,2,1,0,1,0,0,0,0,0,2,1.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571,0.8571,5,3,2,1,0,0,1,1,2,31488,28867,20000,15079,65,1,35.2857,1,0,,0,1,1,1,1,1,1,6,2,0,5,1,176,118,147,305774,0.8786,1,1,1,0,0,,,,,0,0,0,0.2241,337262,28867,0.5395,0,0,0,308395,0,308395,1,1,1,0,0,9,,,,0,268550,,0,,0,,0,0,0,0,,0,,601
887595,17,17,17,39,0,0,0,2,0,1,0,0,0,3,1,2,2,1,0,0,0,0,3,0,1,0,0,2,0,11,0,0,0,0,3,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,1,2,3,3,2,0,0,0,0,1,1,1,1,449,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,1,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,3,1,3,3,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,2,2,2,1,3,5,5,5,1,3,3,3,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,1,15495,17,17,17,0.9933,1,1,1,0.6027,15495,15495,0.9874,1,1,1,15495,15495,0,1,1,1,1,1,9,17,17,17,15495,15495,0.9933,15495,0.9933,0,,1,1,1,0,,0,,403
1543205,27,27,27,27,0,0,0,0,2,0,0,0,0,2,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,9,7,8,8,9,3,1,2,2,3,,750,0,750,750,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,750,0,27,27,27,0,0,,0,1,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1,1106,1106,1,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,484
1087142,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,5,0,0,0,3,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,0,0,0,1,4,0,0,0,0,0,0,0,10,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,492
1485828,128,0,18,130,0,7,8,8,4,1,1,0,9,31,20,11,7,6,19,16,3,3,12,0,1,1,0,4,11,25,5,5,6,7,11,2,2,3,4,0.685,16125,5078,3000,135,1,1,0,0,1,1,0,3,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.875,4,2,0,0,0,0,5,6,7,11047,3000,3000,5078,44,0,11.3125,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,23574,34,13,23.5,0.7281,1,1,1,0.5068,71886,14460,0.5194,0,0,0,57426,0,57426,1,1,1,4,0,9,128,5,45,46379,46379,0.9701,0,,46379,0.9701,1,1,1,0,1,22271,1.5117,520
1202860,8,8,8,8,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,8,0,0,2,2,3,6,1,0,0,0,0,1,1,4,1,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.753,2915,0,,0,0,0,2915,0,2915,1,1,1,1,0,1,8,8,8,2915,2915,0.753,0,,2915,0.753,1,1,1,0,,0,,584
1326723,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,13,20,9,0,1,5,7,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,8378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,517
1087588,,,,132,0,0,0,0,0,1,8,1,2,12,0,12,6,0,1,0,1,0,11,0,1,0,0,3,0,7,2,2,5,5,6,1,1,4,4,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,5890,4,0,1,3,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,4,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0436,2385,2385,0.1483,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,532
1377008,,,,48,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,,,0,0,,0,,0,,0,0,0,0,,0,,536
1396554,124,124,124,247,1,0,0,1,1,1,2,2,10,17,1,16,6,1,9,0,2,0,5,1,1,1,2,4,6,2,0,1,1,2,2,0,1,1,2,,0,0,15800,124,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1153,1153,15800,0,124,124,124,0,0,,0,1,1,1,1,0,1,2,0,0,5,2,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0008,1153,0,0,0,0,0,1153,0,1153,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,1,0,,755
1402410,331,3,125,331,0,1,1,1,0,0,1,0,3,6,5,1,4,4,4,3,2,2,1,1,1,1,1,1,4,1,0,0,0,1,1,0,0,0,1,0.0346,63000,60815,33000,8000,3,0,0,0,0,0,0,0,0,0,0,0.0746,0.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,2,0,1,1,2185,1307,33000,60815,331,3,176.6666,0,0,,0,1,1,1,1,1,1,1,1,0,1,0,78,78,78,90860,0.8886,1,1,1,1,10888,20,20,20,0.7196,1,1,1,0.5517,103933,0,,0,0,0,103933,0,103933,1,1,1,1,0,1,20,20,20,10888,101748,0.7196,0,,10888,0.7196,1,1,1,0,,0,,827
1534358,122,2,37,136,0,1,2,1,3,3,2,7,12,30,6,24,3,3,3,2,1,1,27,0,1,1,0,2,3,8,0,1,2,6,7,0,1,2,5,0.0833,13000,11917,10000,250,1,1,0,0,0,0,0,0,0,0,0,0.1846,0.0529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,13,0,0,0,13,128,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,1,1,2,2,1,1,0,0,1,1,1,1083,554,10000,11917,26,2,14,1,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,27102,7,7,7,0.8849,1,1,1,0.5117,155713,22802,0.6508,0,0,0,132911,0,132911,1,1,1,4,0,9,122,7,49.25,131828,131828,1.087,0,,131828,1.087,1,1,1,1,9,104726,1.1553,646
1200814,122,13,54,128,0,0,0,1,2,0,0,2,4,9,3,6,4,3,6,1,2,1,1,1,1,1,2,1,1,5,0,0,0,1,4,0,0,0,1,0.4229,8000,4616,8000,100,0,0,0,0,1,0,0,0,0,0,0,0.4229,0.4229,6,0,0,0,3,5,6,2,0,0,0,2,2,2,4,2,5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,1,1,1,1,1,0,0,0,0,0,3384,3384,8000,4616,13,13,13,1,0,,0,1,1,1,1,1,1,2,1,0,5,2,122,122,122,92596,0.7735,1,1,1,1,12488,29,29,29,0.6222,1,1,1,0.3914,108468,0,,0,0,0,108468,92596,15872,1,1,1,1,0,1,29,29,29,12488,105084,0.6222,0,,12488,0.6222,1,1,1,0,,0,,683
